Column1;page_number;position;result_type;title;link;result_id;publication_info_summary;snippet;cited_by_count;cited_by_link;cited_by_id;total_versions;all_versions_link;all_versions_id;file_format;file_title;file_link
41;3;2;Html;Estimation of Postal Service Delivery Time and Energy Cost with E-Scooter by Machine Learning Algorithms;https://www.mdpi.com/1978154;jYMaCmKC1KwJ;H ?naç, YE Ayözen, A Atalan, CÇ Dönmez - Applied Sciences, 2022 - mdpi.com;… This research aims to estimate the delivery time and energy cost of e-scooter vehicles for … machine learning (ML) methods used to implement the prediction of delivery time and energy …;3.0;https://scholar.google.com/scholar?cites=12453722227174179725&as_sdt=5,49&sciodt=0,49&hl=en&num=20;12453722227174179725;4.0;https://scholar.google.com/scholar?cluster=12453722227174179725&hl=en&num=20&as_sdt=0,49&as_vis=1;12453722227174179725;HTML;mdpi.com;https://www.mdpi.com/1978154
42;3;3;;Estimation of X-ray energy spectrum of cone-beam computed tomography scanner using percentage depth dose measurements and machine learning approach;https://journals.jps.jp/doi/abs/10.7566/JPSJ.90.074801;SSWlF67FRlcJ;Y Hasegawa, A Haga, D Sakata… - Journal of the Physical …, 2021 - journals.jps.jp;… , and the estimation of the energy spectrum in CBCT systems … In the present study, we estimate the x-ray energy spectrum … , as a measure of transmission of the x-ray energy of CBCT …;3.0;https://scholar.google.com/scholar?cites=6288931281181156681&as_sdt=5,49&sciodt=0,49&hl=en&num=20;6288931281181156681;3.0;https://scholar.google.com/scholar?cluster=6288931281181156681&hl=en&num=20&as_sdt=0,49&as_vis=1;6288931281181156681;;;
43;3;4;Html;Melt Temperature Estimation by Machine Learning Model Based on Energy Flow in Injection Molding;https://www.mdpi.com/2073-4360/14/24/5548;yJmfDlm7UVgJ;J Jeon, B Rhee, J Gim - Polymers, 2022 - mdpi.com;… The features used in the machine learning models in this work were verified by SHAP analysis. The results showed that the energy-based features proposed in this study had a sufficient …;;{};{};6.0;https://scholar.google.com/scholar?cluster=6364073739623045576&hl=en&num=20&as_sdt=0,49&as_vis=1;6364073739623045576;HTML;mdpi.com;https://www.mdpi.com/2073-4360/14/24/5548
44;3;5;;Machine learning based correction model in PMSM power loss estimation for more-electric aircraft applications;https://ieeexplore.ieee.org/abstract/document/9290844/;YIZv-0DlUBcJ;Y Gao, T Yang, X Wang, S Bozhko… - … on Electrical Machines …, 2020 - ieeexplore.ieee.org;… the machine learning (ML) technique to estimate the power loss of … Existing approaches do not consider ML methods in power … Matching the analytical loss estimation with finite-element …;5.0;https://scholar.google.com/scholar?cites=1680094728268252768&as_sdt=5,49&sciodt=0,49&hl=en&num=20;1680094728268252768;5.0;https://scholar.google.com/scholar?cluster=1680094728268252768&hl=en&num=20&as_sdt=0,49&as_vis=1;1680094728268252768;PDF;worktribe.com;https://nottingham-repository.worktribe.com/index.php/preview/5205354/ICEMS2020-ML%20based%20motor%20loss%20estimation.pdf
45;3;6;;Pre Synthesis and Post Synthesis Power Estimation of VLSI Circuits Using Machine Learning Approach;https://www.tandfonline.com/doi/abs/10.1080/08839514.2022.2145640;4FOjwgkdEHkJ;E Poovannan, S Karthik - Applied Artificial Intelligence, 2022 - Taylor & Francis;… As you provide more details about your design characteristics, the estimation of power will … to predict the power dissipation of integrated circuits using a machine learning approach in …;;{};{};;{};{};PDF;tandfonline.com;https://www.tandfonline.com/doi/pdf/10.1080/08839514.2022.2145640
46;3;7;;Short term PV power estimation by means of extreme learning machine and support vector machine;https://ieeexplore.ieee.org/abstract/document/8782324/;tXLjtzFYewoJ;A Karabiber, ÖF Alçin - … Istanbul smart grids and cities congress …, 2019 - ieeexplore.ieee.org;… was introduced to estimate the electrical parameters of different PV models. In [12], machine learning was used to determine the effects of fog and haze weather on PV power output. In […;13.0;https://scholar.google.com/scholar?cites=755294333076468405&as_sdt=5,49&sciodt=0,49&hl=en&num=20;755294333076468405;2.0;https://scholar.google.com/scholar?cluster=755294333076468405&hl=en&num=20&as_sdt=0,49&as_vis=1;755294333076468405;;;
47;3;8;;Classical and Machine Learning Methods for Protein-Ligand Binding Free Energy Estimation;https://www.ingentaconnect.com/content/ben/cdm/2022/00000023/00000004/art00003;E17EeVh9uycJ;D Sivakumar, S Wu - Current Drug Metabolism, 2022 - ingentaconnect.com;… ), Free Energy Perturbation (FEP), and alchemical methods. Moreover, we discussed the … application of the machine learning method in proteinligand binding free energy estimation. …;;{};{};4.0;https://scholar.google.com/scholar?cluster=2863019807077588499&hl=en&num=20&as_sdt=0,49&as_vis=1;2863019807077588499;;;
48;3;9;;A machine learning approach to estimate the strain energy absorption in expanded polystyrene foams;https://journals.sagepub.com/doi/pdf/10.1177/0021955X211021014;Zg0qxMwd4dsJ;AE Rodríguez-Sánchez… - Journal of Cellular …, 2022 - journals.sagepub.com;… that Machine Learning … estimate and to produce stress/strain data related to the compressive response of an EPS foam. Although the use of Machine Learning models for the estimation …;5.0;https://scholar.google.com/scholar?cites=15843977729367739750&as_sdt=5,49&sciodt=0,49&hl=en&num=20;15843977729367739750;;{};{};;;
49;3;10;;A predictive model for power consumption estimation using machine learning;https://ieeexplore.ieee.org/abstract/document/9698681/;x8Y2kS0HuNkJ;M Aboubakar, I Quenel, AAA Ari - … , Computer and Energy …, 2021 - ieeexplore.ieee.org;… [8] explored a supervised machine learning approach to predict the power consumption of … : processor power, bus activity, and system ambient temperatures to predict the power …;1.0;https://scholar.google.com/scholar?cites=15688297194236331719&as_sdt=5,49&sciodt=0,49&hl=en&num=20;15688297194236331719;2.0;https://scholar.google.com/scholar?cluster=15688297194236331719&hl=en&num=20&as_sdt=0,49&as_vis=1;15688297194236331719;;;
50;3;11;;Energy efficient routing using machine learning based link quality estimation for WMSNs;https://www.turcomat.org/index.php/turkbilmat/article/view/6460;xS2Wfby2pFIJ;G Kirubasri - Turkish Journal of Computer and Mathematics …, 2021 - turcomat.org;… with machine learning based link quality estimation reveals that the EnRoML outperforms current routing approaches in terms of various network performance parameters like energy …;5.0;https://scholar.google.com/scholar?cites=5955085527967739333&as_sdt=5,49&sciodt=0,49&hl=en&num=20;5955085527967739333;3.0;https://scholar.google.com/scholar?cluster=5955085527967739333&hl=en&num=20&as_sdt=0,49&as_vis=1;5955085527967739333;PDF;turcomat.org;https://www.turcomat.org/index.php/turkbilmat/article/download/6460/5351
51;3;12;;A Machine Learning Approach to the Estimation of Near-Optimal Electrostatic Force in Micro Energy-Harvesters;https://ieeexplore.ieee.org/abstract/document/8920332/;AkhR0j0exvUJ;M Roudneshin, K Sayrafian… - 2019 IEEE International …, 2019 - ieeexplore.ieee.org;"… Kinetic-based micro-energy-… machine learning approaches are presented in this paper to optimally tune the electrostatic force parameter; and therefore, maximize the harvested power. …";7.0;https://scholar.google.com/scholar?cites=17709875835551434754&as_sdt=5,49&sciodt=0,49&hl=en&num=20;17709875835551434754;2.0;https://scholar.google.com/scholar?cluster=17709875835551434754&hl=en&num=20&as_sdt=0,49&as_vis=1;17709875835551434754;PDF;nist.gov;https://tsapps.nist.gov/publication/get_pdf.cfm?pub_id=928571
52;3;13;Html;Machine learning to improve energy expenditure estimation in children with disabilities: a pilot study in Duchenne muscular dystrophy;https://rehab.jmir.org/2016/2/e7/;rJo3uSj8HqQJ;A Pande, P Mohapatra, A Nicorici… - JMIR rehabilitation and …, 2016 - rehab.jmir.org;… use of machine-learning algorithms for EE estimation in children … accurately estimate EE from wearable sensor-collected data. … Linear regression and nonlinear machine-learning–based …;9.0;https://scholar.google.com/scholar?cites=11826166923357821612&as_sdt=5,49&sciodt=0,49&hl=en&num=20;11826166923357821612;10.0;https://scholar.google.com/scholar?cluster=11826166923357821612&hl=en&num=20&as_sdt=0,49&as_vis=1;11826166923357821612;HTML;jmir.org;https://rehab.jmir.org/2016/2/e7/
53;3;14;;High-Speed State Estimation in Power Systems with Extreme Unobservability Using Machine Learning;https://arxiv.org/abs/2212.01729;ih-mq1R5Vq0J;AC Varghese, H Shah, B Azimian, A Pal… - arXiv preprint arXiv …, 2022 - arxiv.org;… Time-synchronized state estimation for a system that is extremely sparsely observed by … of machine learning (ML) for addressing the observability issues wrt high-speed state estimation …;;{};{};;{};{};PDF;arxiv.org;https://arxiv.org/pdf/2212.01729
54;3;15;Pdf;EEG-based movement imagery classification using machine learning techniques and Welch's power spectral density estimation;https://www.researchgate.net/profile/Saman-Sarraf-3/publication/318281826_EEG-Based_Movement_Imagery_Classification_Using_Machine_Learning_Techniques_and_Welch's_Power_Spectral_Density_Estimation/links/59601486458515a357c62f7f/EEG-Based-Movement-Imagery-Classification-Using-Machine-Learning-Techniques-and-Welchs-Power-Spectral-Density-Estimation.pdf;q-nxcERWkh8J;S Sarraf - American Scientific Research Journal for Engineering …, 2017 - researchgate.net;This project implements an EEG-based movement imagery classification using Welch’s Power Spectral Density estimation which could be used in Brain Computer Interface systems. …;8.0;https://scholar.google.com/scholar?cites=2274975613728188843&as_sdt=5,49&sciodt=0,49&hl=en&num=20;2274975613728188843;2.0;https://scholar.google.com/scholar?cluster=2274975613728188843&hl=en&num=20&as_sdt=0,49&as_vis=1;2274975613728188843;PDF;researchgate.net;https://www.researchgate.net/profile/Saman-Sarraf-3/publication/318281826_EEG-Based_Movement_Imagery_Classification_Using_Machine_Learning_Techniques_and_Welch's_Power_Spectral_Density_Estimation/links/59601486458515a357c62f7f/EEG-Based-Movement-Imagery-Classification-Using-Machine-Learning-Techniques-and-Welchs-Power-Spectral-Density-Estimation.pdf
55;3;16;;Robust total energy demand estimation with a hybrid Variable Neighborhood Search–Extreme Learning Machine algorithm;https://www.sciencedirect.com/science/article/pii/S0196890416305398;wadlJ8IuBWwJ;J Sánchez-Oro, A Duarte, S Salcedo-Sanz - Energy Conversion and …, 2016 - Elsevier;… Energy demand prediction is an important problem whose solution is … of this estimation have been proposed in the last decade, the majority of them applying different machine learning …;32.0;https://scholar.google.com/scholar?cites=7783678942399276993&as_sdt=5,49&sciodt=0,49&hl=en&num=20;7783678942399276993;5.0;https://scholar.google.com/scholar?cluster=7783678942399276993&hl=en&num=20&as_sdt=0,49&as_vis=1;7783678942399276993;;;
56;3;17;;Machine learning assisted first-principles calculation of multicomponent solid solutions: estimation of interface energy in Ni-based superalloys;https://iopscience.iop.org/article/10.1088/1361-651X/aa9f37/meta;4O3f5kCpIaIJ;M Chandran, SC Lee, JH Shim - Modelling and Simulation in …, 2018 - iopscience.iop.org;… configurations is possible if the configurational energy $E({\… a possibility by constructing a machine learning (ML) model … framework is employed to estimate (100) interface energy $({\…;7.0;https://scholar.google.com/scholar?cites=11682805004592213472&as_sdt=5,49&sciodt=0,49&hl=en&num=20;11682805004592213472;2.0;https://scholar.google.com/scholar?cluster=11682805004592213472&hl=en&num=20&as_sdt=0,49&as_vis=1;11682805004592213472;;;
57;3;18;;A new machine learning based geometry feature extraction approach for energy consumption estimation in mask image projection stereolithography;https://www.sciencedirect.com/science/article/pii/S2212827119300149;swJZS6qdrnkJ;Y Yang, M He, L Li - Procedia CIRP, 2019 - Elsevier;… machine learning-based approach is adopted to extract the geometry-related features in order to estimate and predict the energy … By bridging the product geometry and process energy …;8.0;https://scholar.google.com/scholar?cites=8768118879271060147&as_sdt=5,49&sciodt=0,49&hl=en&num=20;8768118879271060147;;{};{};PDF;sciencedirect.com;https://www.sciencedirect.com/science/article/pii/S2212827119300149/pdf?md5=322c4daa593dcd0d9a81dca0f597e742&pid=1-s2.0-S2212827119300149-main.pdf
58;3;19;;Estimation and Evaluation of Energy Optimization Potential with Machine Learning Method for Active Hydrostatic Lubrication Control at Cradle Bearing in Axial Piston …;https://publikationen.bibliothek.kit.edu/1000150153;kGCjZN2V2I8J;M Liu, K Bauckhage, M Geimer - … Fluid Power …, 2022 - publikationen.bibliothek.kit.edu;… of energy optimization potential with AHLC systematically. The new developed machine learning-based … The results show that the energy dispatch at the cradle bearing can be reduced …;1.0;https://scholar.google.com/scholar?cites=10365199320501936272&as_sdt=5,49&sciodt=0,49&hl=en&num=20;10365199320501936272;;{};{};;;
59;3;20;;A Comparison of Machine Learning Methods for Frequency Nadir Estimation in Power Systems;https://ieeexplore.ieee.org/abstract/document/9814724/;dagHNn6ajaoJ;X Liu, J Xie, X Fang, H Yuan, B Wang… - … Power and Energy …, 2022 - ieeexplore.ieee.org;… renewable energy resources changes the inertia of power systems, … An accurate frequency nadir estimation is crucial for power … In this paper, five machine learning methods—linear …;;{};{};4.0;https://scholar.google.com/scholar?cluster=12289648825026979957&hl=en&num=20&as_sdt=0,49&as_vis=1;12289648825026979957;PDF;osti.gov;https://www.osti.gov/servlets/purl/1868052
60;4;1;;Fast Grid State Estimation for Power Networks: An Ensemble Machine Learning Approach;https://ieeexplore.ieee.org/abstract/document/9889763/;ElRv-BTgsOwJ;S Shahoud, H Khalloof, R Khalouf… - … on Smart Energy …, 2022 - ieeexplore.ieee.org;… estimation by proposing a new machine learning-based solution. It paves the road for generic, accurate and simple state estimation … in the field of grid state estimation, this work applies …;;{};{};;{};{};;;
